조사차수,일반_대표자_성별코드,대표자연령대코드,일반_합계종사자수,일반_합계_남자종사자수,일반_합계_여자종사자수,일반_대표자종사자수,일반_대표자_남자종사자수,일반_대표자_여자종사자수,일반_근로계약기간_1년이상_종사자수,일반_근로계약기간_1년이상_남자종사자수,일반_근로계약기간_1년이상_여자종사자수,일반_근로계약기간_3개월이상1년미만_종사자수,일반_근로계약기간_3개월이상1년미만_남자종사자수,일반_근로계약기간_3개월이상1년미만_여자종사자수,일반_근로계약기간_3개월미만_종사자수,일반_근로계약기간_3개월미만_남자종사자수,일반_근로계약기간_3개월미만_여자종사자수,일반_무급가족종사자수,일반_무급가족_남자종사자수,일반_무급가족_여자종사자수,일반_기타근로자종사자수,일반_기타근로자_남자종사자수,일반_기타근로자_여자종사자수,일반_사업자형태코드,산업중분류코드,일반_프랜차이즈가맹점여부,일반_창업형태코드,일반_창업인수승계_연도,일반_창업인수승계_월,일반_사업장이전_경험여부,일반_사업장이전_사유코드,일반_현사업체_직전종사상지위항목코드,일반_창업횟수,창업_동기코드,창업_준비기간_창업_준비기간_년수,창업_준비기간_창업_준비기간_월수,창업_준비활동중요성_사업계획서작성코드,창업_준비활동중요성_시장조사코드,창업_준비활동중요성_동종업종종사경험코드,창업_준비활동중요성_창업교육코드,창업_준비활동_사업계획서작성여부,창업_준비활동_시장조사여부,창업_준비활동_동종업종종사경험여부,창업_준비활동_창업교육여부,창업_어려움정도_입지선정코드,창업_어려움정도_업종선택코드,창업_어려움정도_자금조달코드,창업_어려움정도_기술확보코드,창업_어려움정도_인력확보코드,창업_어려움정도_행정절차코드,창업_어려움정도_경영방법코드,창업_비용_총창업비용,창업_비용_본인부담금액,경영_영업기간_하루평균시간수,경영_영업기간_월평균일수,경영_영업기간_년간월수,경영_고객결재방법_현금비율,경영_고객결재방법_카드비율,경영_고객결재방법_간편결제비율,경영_고객결재방법_어음비율,경영_고객결재방법_기타비율,경영_고객결재방법_합계비율,경영_점유형태코드,경영_점유형태_임차형태코드,경영_점유형태_보증금액,경영_점유형태_월세금액,경영_점유형태_일정비율지급금액,경영_운영활동코드1,경영_운영활동코드2,경영_운영활동코드3,경영_운영활동코드4,경영_운영활동코드5,경영_운영활동_디지털대응1코드,경영_운영활동_디지털대응2코드,경영_운영활동_디지털대응3코드,경영_운영활동_디지털대응4코드,경영_운영활동_디지털대응5코드,경영_운영활동_디지털대응6코드,경영_단체활동여부,경영_매출금액,경영_영업비용,경영_영업비용_매출원가,경영_영업비용_급여총액,경영_영업비용_임차료,경영_영업비용_기타금액,경영_영업이익,경영_전자상거래_매출실적여부,경영_전자상거래_매출비율,경영_부채여부,경영_부채금액,경영_애로사항1코드,경영_애로사항2코드,정부지원정책_지원경험코드,정부지원정책_추진정책1코드,정부지원정책_추진정책2코드,코로나19_지원정책1코드,코로나19_지원정책2코드,사업전환_운영계획코드,사업전환_운영계획_소유권승계계획여부,사업전환_노후준비1해당여부,사업전환_노후준비2해당여부,사업전환_노후준비3해당여부,사업전환_노후준비4해당여부,사업전환_노후준비5해당여부,사업체수가중값,종사자수가중값,매출금액가중값,행정구역시도코드,기준연도
5,1,50,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,41,2,1,2014,7,2,0,3,1,2.19200571,0.772305496,2.834403997,3.451820128,3.857244825,4.003568879,2.977159172,1.478943612,1.327623126,1.326195575,1.740185582,2.780870807,2.592433976,3.48608137,2.971448965,2.952890792,2.678800857,2.960028551,80.85938615,66.39471806,8,20,12,100,0,0,0,0,100,2,5,0,0,0,6,,,,,,,,,,,2,11,1,0,0,0,1,10,2,0,2,0,2,3,1,1,3,1,2,1,2,1,,,,,33.66666667,31.90243902,60.76561534,11,2021
5,1,50,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,42,2,1,2012,1,2,0,3,1,2.19200571,0.772305496,2.834403997,3.451820128,3.857244825,4.003568879,2.977159172,1.478943612,1.327623126,1.326195575,1.740185582,2.780870807,2.592433976,3.48608137,2.971448965,2.952890792,2.678800857,2.960028551,80.85938615,66.39471806,8,22,12,100,0,0,0,0,100,2,5,0,0,0,6,,,,,,,,,,,2,172,132,2,7,6,117,40,2,0,1,6,2,3,1,1,3,1,7,1,2,1,,,,,943.5111111,780.5263158,692.9936126,11,2021
5,1,50,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,42,2,1,2012,5,1,4,3,1,2.19200571,0.772305496,2.834403997,3.451820128,3.857244825,4.003568879,2.977159172,1.478943612,1.327623126,1.326195575,1.740185582,2.780870807,2.592433976,3.48608137,2.971448965,2.952890792,2.678800857,2.960028551,80.85938615,66.39471806,10,10,12,100,0,0,0,0,100,2,4,0,0,10,6,,,,,,,,,,,2,30,10,6,0,3,1,20,2,0,1,30,2,6,1,1,3,1,2,1,2,6,,,,,943.5111111,780.5263158,692.9936126,11,2021
5,1,50,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,42,2,1,2015,1,2,0,3,1,3,0,6,4,4,5,3,2,2,1,2,1,1,4,2,2,2,2,30,30,8,25,12,0,80,0,0,20,100,2,1,500,50,0,6,,,,,,,,,,,2,30,16,5,0,6,5,14,2,0,1,50,2,3,1,1,3,1,7,1,2,1,,,,,943.5111111,780.5263158,692.9936126,11,2021
5,1,50,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,45,2,1,2002,2,2,0,3,1,2.19200571,0.772305496,2.834403997,3.451820128,3.857244825,4.003568879,2.977159172,1.478943612,1.327623126,1.326195575,1.740185582,2.780870807,2.592433976,3.48608137,2.971448965,2.952890792,2.678800857,2.960028551,80.85938615,66.39471806,10,26,12,100,0,0,0,0,100,2,1,500,60,0,6,,,,,,,,,,,2,200,179,155,0,7,17,21,2,0,1,30,2,4,1,1,3,2,,1,2,6,,,,,108.5,110.76,74.12724617,11,2021
5,1,50,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,45,2,1,2002,2,2,0,3,1,2.19200571,0.772305496,2.834403997,3.451820128,3.857244825,4.003568879,2.977159172,1.478943612,1.327623126,1.326195575,1.740185582,2.780870807,2.592433976,3.48608137,2.971448965,2.952890792,2.678800857,2.960028551,80.85938615,66.39471806,10,26,12,70,30,0,0,0,100,2,1,1400,100,0,6,,,,,,,,,,,2,55,31,18,0,12,1,24,2,0,2,0,2,,1,1,3,1,,1,2,6,,,,,108.5,110.76,74.12724617,11,2021
5,1,50,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,45,2,1,2009,7,2,0,3,1,2.19200571,0.772305496,2.834403997,3.451820128,3.857244825,4.003568879,2.977159172,1.478943612,1.327623126,1.326195575,1.740185582,2.780870807,2.592433976,3.48608137,2.971448965,2.952890792,2.678800857,2.960028551,80.85938615,66.39471806,8,21,12,100,0,0,0,0,100,1,0,0,0,0,6,,,,,,,,,,,2,599,557,529,0,0,28,42,2,0,1,1,8,,1,3,4,6,,1,2,1,2,3,4,,108.5,110.76,74.12724617,11,2021
5,1,50,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,45,2,1,2010,5,2,0,3,1,2.19200571,0.772305496,2.834403997,3.451820128,3.857244825,4.003568879,2.977159172,1.478943612,1.327623126,1.326195575,1.740185582,2.780870807,2.592433976,3.48608137,2.971448965,2.952890792,2.678800857,2.960028551,80.85938615,66.39471806,8,25,12,80,20,0,0,0,100,2,1,500,20,0,6,,,,,,,,,,,2,20,14,10,0,3,1,6,2,0,2,0,2,3,1,1,5,1,,1,2,6,,,,,108.5,110.76,74.12724617,11,2021
5,1,50,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,46,2,1,2007,10,2,0,3,1,2.19200571,0.772305496,2.834403997,3.451820128,3.857244825,4.003568879,2.977159172,1.478943612,1.327623126,1.326195575,1.740185582,2.780870807,2.592433976,3.48608137,2.971448965,2.952890792,2.678800857,2.960028551,80.85938615,66.39471806,10,25,12,70,0,0,0,30,100,2,1,2000,120,0,6,,,,,,,,,,,2,1460,1380,1342,0,14,24,80,2,0,2,0,2,5,1,3,5,1,4,1,2,6,,,,,832.5789474,788.4137931,803.0425694,11,2021
5,1,50,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,46,2,1,2011,6,2,0,3,1,2.19200571,0.772305496,2.834403997,3.451820128,3.857244825,4.003568879,2.977159172,1.478943612,1.327623126,1.326195575,1.740185582,2.780870807,2.592433976,3.48608137,2.971448965,2.952890792,2.678800857,2.960028551,80.85938615,66.39471806,12,25,12,95,0,0,0,5,100,1,0,0,0,0,2,,,,,,,,,,,2,16,6,4,0,0,2,10,2,0,1,20,2,3,1,1,3,1,2,1,1,3,1,4,,,832.5789474,788.4137931,803.0425694,11,2021
5,1,50,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,46,2,1,2012,6,2,0,3,1,2.19200571,0.772305496,2.834403997,3.451820128,3.857244825,4.003568879,2.977159172,1.478943612,1.327623126,1.326195575,1.740185582,2.780870807,2.592433976,3.48608137,2.971448965,2.952890792,2.678800857,2.960028551,80.85938615,66.39471806,8,20,12,100,0,0,0,0,100,1,0,0,0,0,6,,,,,,,,,,,2,15,12,12,0,0,0,3,2,0,2,0,2,,2,4,1,2,1,1,2,6,,,,,832.5789474,788.4137931,803.0425694,11,2021
5,1,50,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,46,2,1,2013,10,1,3,3,1,2.19200571,0.772305496,2.834403997,3.451820128,3.857244825,4.003568879,2.977159172,1.478943612,1.327623126,1.326195575,1.740185582,2.780870807,2.592433976,3.48608137,2.971448965,2.952890792,2.678800857,2.960028551,80.85938615,66.39471806,8,22,12,100,0,0,0,0,100,2,1,500,60,0,2,,,,,,,,,,,2,0,7,0,0,7,0,-7,2,0,2,0,1,2,1,1,5,1,2,1,2,1,,,,,832.5789474,788.4137931,803.0425694,11,2021
5,1,50,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,46,2,1,2016,6,2,0,3,1,2,0,6,3,2,2,1,1,1,1,2,1,1,3,1,1,1,4,80,80,8,20,12,100,0,0,0,0,100,2,1,1000,30,0,2,,,,,,,,,,,2,0,4,0,0,4,0,-4,2,0,1,50,3,9,1,1,,1,2,1,2,2,,,,,832.5789474,788.4137931,803.0425694,11,2021
5,1,50,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,47,2,1,1991,1,2,0,3,1,2.19200571,0.772305496,2.834403997,3.451820128,3.857244825,4.003568879,2.977159172,1.478943612,1.327623126,1.326195575,1.740185582,2.780870807,2.592433976,3.48608137,2.971448965,2.952890792,2.678800857,2.960028551,80.85938615,66.39471806,12,25,12,10,90,0,0,0,100,2,1,1500,100,0,2,,,,,,,,,,,2,72,52,38,0,12,2,20,2,0,2,0,1,5,1,1,3,1,2,1,2,6,,,,,886.7884615,711.3962264,578.4623965,11,2021
5,1,50,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,47,2,1,2001,9,1,4,3,1,2.19200571,0.772305496,2.834403997,3.451820128,3.857244825,4.003568879,2.977159172,1.478943612,1.327623126,1.326195575,1.740185582,2.780870807,2.592433976,3.48608137,2.971448965,2.952890792,2.678800857,2.960028551,80.85938615,66.39471806,10,25,12,0,90,10,0,0,100,2,3,500,0,0,3,,,,,,,,,,,2,377,237,140,73,0,24,140,1,10,1,12,2,4,2,1,3,1,6,1,1,3,,,,,886.7884615,711.3962264,578.4623965,11,2021
5,1,50,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,47,2,1,2003,5,2,0,3,1,2.19200571,0.772305496,2.834403997,3.451820128,3.857244825,4.003568879,2.977159172,1.478943612,1.327623126,1.326195575,1.740185582,2.780870807,2.592433976,3.48608137,2.971448965,2.952890792,2.678800857,2.960028551,80.85938615,66.39471806,12,26,12,30,70,0,0,0,100,2,1,800,60,0,6,,,,,,,,,,,2,120,70,60,0,7,3,50,2,0,2,0,3,,1,3,,1,6,1,2,1,,,,,886.7884615,711.3962264,578.4623965,11,2021
5,1,50,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,47,2,1,2007,12,2,0,3,1,2.19200571,0.772305496,2.834403997,3.451820128,3.857244825,4.003568879,2.977159172,1.478943612,1.327623126,1.326195575,1.740185582,2.780870807,2.592433976,3.48608137,2.971448965,2.952890792,2.678800857,2.960028551,80.85938615,66.39471806,12,26,12,0,100,0,0,0,100,2,1,1000,88,0,6,,,,,,,,,,,2,20,44,15,0,11,18,-24,2,0,1,20,5,6,1,1,3,1,4,1,2,6,,,,,886.7884615,711.3962264,578.4623965,11,2021
5,1,50,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,47,2,1,2008,5,2,0,3,1,2.19200571,0.772305496,2.834403997,3.451820128,3.857244825,4.003568879,2.977159172,1.478943612,1.327623126,1.326195575,1.740185582,2.780870807,2.592433976,3.48608137,2.971448965,2.952890792,2.678800857,2.960028551,80.85938615,66.39471806,11,30,12,2,98,0,0,0,100,2,1,3500,180,0,2,,,,,,,,,,,2,195,193,167,0,22,4,2,2,0,1,30,1,9,1,8,,3,,1,1,1,,,,,886.7884615,711.3962264,578.4623965,11,2021
5,1,50,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,47,2,1,2019,10,2,0,4,1,2,1,0,3,3,2,2,1,1,2,2,4,3,5,2,3,2,4,50,28,8,26,12,20,80,0,0,0,100,2,1,450,60,0,6,,,,,,,,,,,2,18,13,5,0,7,1,5,2,0,1,40,6,7,1,1,3,1,2,4,,6,,,,,886.7884615,711.3962264,578.4623965,11,2021
5,1,50,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,47,2,1,2019,5,2,0,3,1,2,0,2,3,3,3,2,2,2,1,2,3,2,2,4,2,3,3,10,10,8,22,12,90,10,0,0,0,100,2,1,5000,50,0,6,,,,,,,,,,,2,36,16,10,0,6,0,20,2,0,2,0,3,5,2,1,,2,,1,2,6,,,,,886.7884615,711.3962264,578.4623965,11,2021
5,1,50,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,47,2,1,2020,1,2,0,3,1,1,0,1,3,3,5,3,2,2,2,2,5,5,5,5,5,5,5,5,5,24,30,12,20,80,0,0,0,100,1,0,0,0,0,2,,,,,,,,,,,2,25,22,17,0,0,5,3,1,100,2,0,2,3,1,5,1,1,5,1,2,1,3,4,,,886.7884615,711.3962264,578.4623965,11,2021
5,1,50,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,47,2,1,2020,3,2,0,3,1,2,0,3,2,2,1,2,2,1,2,2,2,3,4,3,2,2,3,28,28,8,30,12,0,100,0,0,0,100,2,1,1000,48,0,6,,,,,,,,,,,2,30,19,11,0,6,2,11,1,100,1,24,3,6,1,1,3,2,,1,1,1,,,,,886.7884615,711.3962264,578.4623965,11,2021
5,1,50,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,47,2,2,2015,7,2,0,3,1,2.19200571,0.772305496,2.834403997,3.451820128,3.857244825,4.003568879,2.977159172,1.478943612,1.327623126,1.326195575,1.740185582,2.780870807,2.592433976,3.48608137,2.971448965,2.952890792,2.678800857,2.960028551,80.85938615,66.39471806,13,26,12,5,95,0,0,0,100,2,1,1000,88,0,2,,,,,,,,,,,2,200,164,150,0,11,3,36,2,0,1,50,2,3,1,1,3,1,3,3,,6,,,,,886.7884615,711.3962264,578.4623965,11,2021
5,1,50,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,58,2,1,2003,7,2,0,3,1,2.19200571,0.772305496,2.834403997,3.451820128,3.857244825,4.003568879,2.977159172,1.478943612,1.327623126,1.326195575,1.740185582,2.780870807,2.592433976,3.48608137,2.971448965,2.952890792,2.678800857,2.960028551,80.85938615,66.39471806,7,25,12,100,0,0,0,0,100,2,1,2000,120,0,6,,,,,,,,,,,2,200,112,96,0,15,1,88,2,0,1,15,1,2,1,2,6,4,7,1,2,1,4,,,,107.5157895,97.19444444,43.3498139,11,2021
5,1,50,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,58,2,1,2007,9,2,0,3,1,2.19200571,0.772305496,2.834403997,3.451820128,3.857244825,4.003568879,2.977159172,1.478943612,1.327623126,1.326195575,1.740185582,2.780870807,2.592433976,3.48608137,2.971448965,2.952890792,2.678800857,2.960028551,80.85938615,66.39471806,8,20,11,100,0,0,0,0,100,1,0,0,0,0,6,,,,,,,,,,,2,84,62,0,5,0,57,22,2,0,2,0,2,4,1,2,7,2,5,1,2,1,4,,,,107.5157895,97.19444444,43.3498139,11,2021
5,1,50,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,58,2,1,2017,9,2,0,3,1,3,3,0,2,3,4,2,2,2,1,2,1,4,1,5,1,1,1,10,10,8,20,12,100,0,0,0,0,100,1,0,0,0,0,3,,,,,,,,,,,2,65,47,0,0,0,47,18,2,0,2,0,2,,1,4,,1,7,1,2,2,3,4,1,,107.5157895,97.19444444,43.3498139,11,2021
5,1,50,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,58,2,1,2020,8,2,0,3,1,3,0,3,4,4,5,4,2,1,1,2,1,1,1,3,1,2,3,26,26,8,22,12,100,0,0,0,0,100,1,0,0,0,0,6,,,,,,,,,,,2,64,44,0,0,0,44,20,2,0,1,5,2,,1,3,6,1,6,1,2,1,,,,,107.5157895,97.19444444,43.3498139,11,2021
5,1,50,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,62,2,1,2007,7,1,4,3,1,2.19200571,0.772305496,2.834403997,3.451820128,3.857244825,4.003568879,2.977159172,1.478943612,1.327623126,1.326195575,1.740185582,2.780870807,2.592433976,3.48608137,2.971448965,2.952890792,2.678800857,2.960028551,80.85938615,66.39471806,15,30,12,100,0,0,0,0,100,2,2,0,100,0,1,2,3,4,,4,5,,,,,2,100,72,40,0,12,20,28,2,0,1,30,6,2,1,1,3,1,7,1,2,6,,,,,46.70930233,41.23,35.92416676,11,2021
5,1,50,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,62,2,1,2012,4,2,0,3,1,2.19200571,0.772305496,2.834403997,3.451820128,3.857244825,4.003568879,2.977159172,1.478943612,1.327623126,1.326195575,1.740185582,2.780870807,2.592433976,3.48608137,2.971448965,2.952890792,2.678800857,2.960028551,80.85938615,66.39471806,8,22,12,100,0,0,0,0,100,2,3,55000,0,0,6,,,,,,,,,,,2,86,63,0,0,0,63,23,2,0,1,4,1,2,1,1,5,1,7,1,2,1,,,,,46.70930233,41.23,35.92416676,11,2021
5,1,50,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,62,2,1,2014,4,2,0,3,1,2.19200571,0.772305496,2.834403997,3.451820128,3.857244825,4.003568879,2.977159172,1.478943612,1.327623126,1.326195575,1.740185582,2.780870807,2.592433976,3.48608137,2.971448965,2.952890792,2.678800857,2.960028551,80.85938615,66.39471806,8,22,12,100,0,0,0,0,100,1,0,0,0,0,6,,,,,,,,,,,2,40,10,0,0,0,10,30,2,0,2,0,2,,1,1,3,1,2,1,2,1,4,,,,46.70930233,41.23,35.92416676,11,2021
5,1,50,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,62,2,1,2020,5,2,0,3,1,2,0,6,3,2,2,1,1,1,1,1,1,1,2,2,3,1,1,10,10,5,30,7,100,0,0,0,0,100,1,0,0,0,0,3,,,,,,,,,,,2,30,4,0,0,0,4,26,2,0,1,2,7,2,3,3,1,1,6,2,,1,2,3,4,,46.70930233,41.23,35.92416676,11,2021
5,1,50,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,63,2,1,2010,3,1,4,3,1,2.19200571,0.772305496,2.834403997,3.451820128,3.857244825,4.003568879,2.977159172,1.478943612,1.327623126,1.326195575,1.740185582,2.780870807,2.592433976,3.48608137,2.971448965,2.952890792,2.678800857,2.960028551,80.85938615,66.39471806,8,20,12,20,80,0,0,0,100,2,1,50,20,0,6,,,,,,,,,,,2,40,10,5,0,2,3,30,2,0,2,0,1,2,1,1,3,1,6,1,2,6,,,,,11.4017094,9.236842105,5.442146199,11,2021
5,1,50,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,63,2,1,2013,1,2,0,3,1,2.19200571,0.772305496,2.834403997,3.451820128,3.857244825,4.003568879,2.977159172,1.478943612,1.327623126,1.326195575,1.740185582,2.780870807,2.592433976,3.48608137,2.971448965,2.952890792,2.678800857,2.960028551,80.85938615,66.39471806,8,22,12,100,0,0,0,0,100,2,1,1000,60,0,6,,,,,,,,,,,2,68,40,0,0,7,33,28,2,0,1,10,1,2,3,5,6,1,7,1,2,1,,,,,11.4017094,9.236842105,5.442146199,11,2021
5,1,50,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,63,2,1,2018,7,2,0,3,1,2,1,0,3,3,4,3,1,1,1,1,3,4,4,3,3,3,2,50,50,8,24,12,40,60,0,0,0,100,2,5,0,0,0,1,,,,,,,,,,,2,50,12,0,0,0,12,38,2,0,2,0,2,7,1,1,4,1,4,3,,6,,,,,11.4017094,9.236842105,5.442146199,11,2021
5,1,50,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,68,2,1,2005,7,1,4,3,1,2.19200571,0.772305496,2.834403997,3.451820128,3.857244825,4.003568879,2.977159172,1.478943612,1.327623126,1.326195575,1.740185582,2.780870807,2.592433976,3.48608137,2.971448965,2.952890792,2.678800857,2.960028551,80.85938615,66.39471806,9,24,12,100,0,0,0,0,100,2,1,1000,71,0,6,,,,,,,,,,,2,30,14,0,0,9,5,16,2,0,2,0,2,5,2,1,3,1,6,1,2,6,,,,,365.902439,256.1259843,264.9399518,11,2021
5,1,50,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,68,2,1,2014,1,2,0,3,1,2.19200571,0.772305496,2.834403997,3.451820128,3.857244825,4.003568879,2.977159172,1.478943612,1.327623126,1.326195575,1.740185582,2.780870807,2.592433976,3.48608137,2.971448965,2.952890792,2.678800857,2.960028551,80.85938615,66.39471806,8,30,12,100,0,0,0,0,100,1,0,0,0,0,6,,,,,,,,,,,2,86,50,0,19,0,31,36,2,0,1,69,7,8,2,3,6,1,6,1,1,2,4,,,,365.902439,256.1259843,264.9399518,11,2021
5,1,50,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,68,2,2,2008,6,1,4,3,1,2.19200571,0.772305496,2.834403997,3.451820128,3.857244825,4.003568879,2.977159172,1.478943612,1.327623126,1.326195575,1.740185582,2.780870807,2.592433976,3.48608137,2.971448965,2.952890792,2.678800857,2.960028551,80.85938615,66.39471806,8,26,12,100,0,0,0,0,100,2,1,3000,250,0,6,,,,,,,,,,,2,80,38,0,0,30,8,42,2,0,2,0,2,5,1,1,3,1,4,1,1,1,4,,,,365.902439,256.1259843,264.9399518,11,2021
5,1,50,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,72,2,1,2002,7,2,0,3,1,2.19200571,0.772305496,2.834403997,3.451820128,3.857244825,4.003568879,2.977159172,1.478943612,1.327623126,1.326195575,1.740185582,2.780870807,2.592433976,3.48608137,2.971448965,2.952890792,2.678800857,2.960028551,80.85938615,66.39471806,9,25,12,100,0,0,0,0,100,2,5,0,0,0,6,,,,,,,,,,,2,45,35,10,0,0,25,10,2,0,2,0,1,2,1,3,7,1,2,1,1,6,,,,,166.3478261,136.5517241,180.9861111,11,2021
5,1,50,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,72,2,1,2011,1,2,0,3,1,2.19200571,0.772305496,2.834403997,3.451820128,3.857244825,4.003568879,2.977159172,1.478943612,1.327623126,1.326195575,1.740185582,2.780870807,2.592433976,3.48608137,2.971448965,2.952890792,2.678800857,2.960028551,80.85938615,66.39471806,10,26,12,100,0,0,0,0,100,2,1,3000,200,0,6,,,,,,,,,,,2,50,44,10,0,24,10,6,2,0,1,200,5,7,1,8,,2,6,1,2,6,,,,,166.3478261,136.5517241,180.9861111,11,2021
5,1,50,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,73,2,1,2003,12,2,0,3,1,2.19200571,0.772305496,2.834403997,3.451820128,3.857244825,4.003568879,2.977159172,1.478943612,1.327623126,1.326195575,1.740185582,2.780870807,2.592433976,3.48608137,2.971448965,2.952890792,2.678800857,2.960028551,80.85938615,66.39471806,10,25,12,0,100,0,0,0,100,2,3,1000,0,0,6,,,,,,,,,,,2,100,79,0,0,1,78,21,2,0,1,3,3,5,1,1,6,2,4,1,1,1,,,,,175.9552239,149.195122,136.6188291,11,2021
5,1,50,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,73,2,1,2006,7,2,0,3,1,2.19200571,0.772305496,2.834403997,3.451820128,3.857244825,4.003568879,2.977159172,1.478943612,1.327623126,1.326195575,1.740185582,2.780870807,2.592433976,3.48608137,2.971448965,2.952890792,2.678800857,2.960028551,80.85938615,66.39471806,8,26,12,100,0,0,0,0,100,2,1,300,35,0,6,,,,,,,,,,,2,30,40,36,0,4,0,-10,2,0,1,20,1,3,1,1,3,1,7,1,2,1,,,,,175.9552239,149.195122,136.6188291,11,2021
5,1,50,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,73,2,1,2009,10,2,0,3,1,2.19200571,0.772305496,2.834403997,3.451820128,3.857244825,4.003568879,2.977159172,1.478943612,1.327623126,1.326195575,1.740185582,2.780870807,2.592433976,3.48608137,2.971448965,2.952890792,2.678800857,2.960028551,80.85938615,66.39471806,10,25,12,100,0,0,0,0,100,2,1,1000,20,0,6,,,,,,,,,,,2,24,12,8,0,3,1,12,2,0,1,9,1,2,1,1,3,2,7,1,2,6,,,,,175.9552239,149.195122,136.6188291,11,2021
5,1,50,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,74,2,1,2007,10,2,0,3,1,2.19200571,0.772305496,2.834403997,3.451820128,3.857244825,4.003568879,2.977159172,1.478943612,1.327623126,1.326195575,1.740185582,2.780870807,2.592433976,3.48608137,2.971448965,2.952890792,2.678800857,2.960028551,80.85938615,66.39471806,8,22,12,0,100,0,0,0,100,2,1,3000,50,0,6,,,,,,,,,,,2,5,15,0,0,6,9,-10,2,0,1,100,1,2,1,1,3,1,6,1,1,6,,,,,51.66666667,49.67241379,34.10092412,11,2021
5,1,50,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,74,2,1,2014,3,2,0,3,1,2.19200571,0.772305496,2.834403997,3.451820128,3.857244825,4.003568879,2.977159172,1.478943612,1.327623126,1.326195575,1.740185582,2.780870807,2.592433976,3.48608137,2.971448965,2.952890792,2.678800857,2.960028551,80.85938615,66.39471806,12,20,12,20,0,0,0,80,100,2,2,0,150,0,6,,,,,,,,,,,2,70,56,29,0,18,9,14,1,80,1,70,1,6,2,1,3,1,2,1,2,1,4,,,,51.66666667,49.67241379,34.10092412,11,2021
