상권_코드_명,상권_코드,기준_년_코드,기준_분기_코드,유사_업종_점포_수,개업_율,폐업_율,주중_매출_비율,주말_매출_비율,남성_매출_비율,여성_매출_비율,연령대_1020_매출_비율,연령대_3040_매출_비율,연령대_5060_매출_비율,집객시설_수,교통_인프라,총 상주인구 수,총_직장_인구_수,총_생활인구_수,월_평균_소득_금액,경영_위기_비율
강남역,2120189,2022,2,4844,0.0247839927239654,0.017962710322874,0.7777750334565664,0.22222496654343363,0.4308097242634351,0.5691902757365649,0.3051540677429306,0.4367757765067047,0.25807015575036474,380,36,5977,72613.0,6654974,4451444.0,0.20625
강남역,2120189,2022,3,4840,0.0234090909090909,0.0234090909090909,0.79340515879677,0.20659484120323007,0.4257117832173254,0.5742882167826746,0.317267141264699,0.4382591400493513,0.24447371868594972,380,36,5977,72613.0,6620213,4451444.0,0.2528735632183908
강남역,2120189,2022,4,4843,0.0224489795918367,0.0204081632653061,0.771101635704839,0.228898364295161,0.4398591852200002,0.5601408147799998,0.30866264895457357,0.44251212696633946,0.24882522407908697,380,36,5977,72613.0,6559339,4451444.0,0.2322946175637393
강동구청역,2120242,2022,1,694,0.0188976377952755,0.0062992125984251,0.7121846884867227,0.2878153115132773,0.5687184464727632,0.43128155352723685,0.07219528067407827,0.4492781281415447,0.478526591184377,44,11,3520,4528.0,1679597,2893980.0,0.2142857142857142
강동구청역,2120242,2022,2,694,0.0297805642633228,0.0219435736677116,0.71123935687621,0.28876064312379,0.6060980763852358,0.39390192361476417,0.06775200601089489,0.45910071227060756,0.47314728171849757,44,11,3520,4528.0,1625407,2893980.0,0.2580645161290322
강동구청역,2120242,2022,3,685,0.0301587301587301,0.0412698412698412,0.7469460744483258,0.25305392555167416,0.6234280183088409,0.3765719816911591,0.0773761865511399,0.4569729661071908,0.4656508473416693,44,11,3520,4528.0,1564968,2893980.0,0.2424242424242424
강동구청역,2120242,2022,4,681,0.0223285486443381,0.0271132376395534,0.7123676186613632,0.2876323813386367,0.5515463548512032,0.44845364514879676,0.07393300308096745,0.45044486510461923,0.4756221318144133,44,11,3520,4528.0,1589292,2893980.0,0.21875
강동역 4번(강풀만화거리),2111059,2022,1,532,0.0323886639676113,0.0182186234817813,0.658024479292631,0.341975520707369,0.5838259456871476,0.4161740543128524,0.1347504647930798,0.3556651838113777,0.5095843513955425,27,7,11543,819.0,3961743,2678485.0,0.2
강동역 4번(강풀만화거리),2111059,2022,2,540,0.0416666666666666,0.0238095238095238,0.6903914853217217,0.3096085146782783,0.5977530392459972,0.40224696075400285,0.1428376035251794,0.37920697835831313,0.47795541811650744,27,7,11543,819.0,3820521,2678485.0,0.3125
강동역 4번(강풀만화거리),2111059,2022,3,538,0.025844930417495,0.0278330019880715,0.7037380496352883,0.29626195036471165,0.6205245853001786,0.3794754146998214,0.14494014997618027,0.3912717308043796,0.46378811921944013,27,7,11543,819.0,3738076,2678485.0,0.2857142857142857
강동역 4번(강풀만화거리),2111059,2022,4,537,0.0239043824701195,0.0258964143426294,0.6759059815083953,0.3240940184916047,0.6073209678283733,0.39267903217162664,0.14225771149528138,0.3797650238423508,0.47797726466236784,27,7,11543,819.0,3725204,2678485.0,0.4736842105263157
강변역(테크노마트),2120060,2022,1,1161,0.0036231884057971,0.0108695652173913,0.6534913080310517,0.3465086919689483,0.6366388350653972,0.36336116493460285,0.11124850136119478,0.4813357553974009,0.4074157432414043,27,3,5,3189.0,190884,649133.0,0.2222222222222222
강변역(테크노마트),2120060,2022,2,1157,0.0045495905368516,0.0072793448589626,0.6770466717538672,0.32295332824613276,0.5849190906814935,0.41508090931850655,0.13734462418066293,0.506364647258217,0.35629072856112015,27,3,5,3189.0,210182,649133.0,0.2857142857142857
강변역(테크노마트),2120060,2022,3,1141,0.0064516129032258,0.0211981566820276,0.7073886291716769,0.29261137082832306,0.6122357950247944,0.3877642049752056,0.11629970105985711,0.5058637984094316,0.37783650053071133,27,3,5,3189.0,205829,649133.0,0.1764705882352941
강변역(테크노마트),2120060,2022,4,1134,0.0074211502782931,0.0111317254174397,0.7203332872597294,0.27966671274027055,0.5569947672636609,0.443005232736339,0.14279592987635148,0.4600371219699612,0.3971669481536873,27,3,5,3189.0,196986,649133.0,0.25
강서구청,2120122,2022,1,944,0.0283018867924528,0.0224056603773584,0.7397180303718917,0.2602819696281084,0.589599034901562,0.4104009650984381,0.1548513698529346,0.4547427182925101,0.39040591185455525,65,16,6458,2137.0,1511398,2706710.0,0.1904761904761904
강서구청,2120122,2022,2,960,0.0394431554524361,0.019721577726218,0.7373884010992905,0.2626115989007095,0.6182776017133899,0.38172239828661014,0.17163239389871385,0.4765156683544642,0.35185193774682194,65,16,6458,2137.0,1517697,2706710.0,0.1578947368421052
강서구청,2120122,2022,3,957,0.0360465116279069,0.0406976744186046,0.746993775755482,0.2530062242445181,0.6321766368832287,0.36782336311677133,0.1740209815865802,0.43991416805768446,0.38606485035573535,65,16,6458,2137.0,1490557,2706710.0,0.15
강서구청,2120122,2022,4,954,0.0396270396270396,0.0396270396270396,0.7285750957548321,0.2714249042451678,0.6052455906108732,0.3947544093891267,0.17486596879940675,0.4804221519625757,0.34471187923801755,65,16,6458,2137.0,1471722,2706710.0,0.1304347826086956
건대입구역(건대),2120053,2022,1,1344,0.0301953818827708,0.0230905861456483,0.7134255986873074,0.28657440131269263,0.44790070162061124,0.5520992983793888,0.4236808233745899,0.3803712442283034,0.1959479323971067,85,11,3961,859.0,2453791,2692807.0,0.1621621621621621
건대입구역(건대),2120053,2022,2,1341,0.0239361702127659,0.0203900709219858,0.6986278041010194,0.30137219589898057,0.46064847166031225,0.5393515283396878,0.4401191884047957,0.3787385807452527,0.1811422308499516,85,11,3961,859.0,2878442,2692807.0,0.1909090909090909
건대입구역(건대),2120053,2022,3,1334,0.0428189116859946,0.0481712756467439,0.7157816058180073,0.28421839418199263,0.45553925751205476,0.5444607424879453,0.43739976993256874,0.3824773605139581,0.18012286955347317,85,11,3961,859.0,2723270,2692807.0,0.1964285714285714
건대입구역(건대),2120053,2022,4,1333,0.0302222222222222,0.032,0.6932587657980525,0.30674123420194754,0.46042732943994535,0.5395726705600546,0.43072789423675223,0.37334077052008147,0.19593133524316628,85,11,3961,859.0,2702814,2692807.0,0.1794871794871795
경의선책거리,2110566,2022,1,488,0.0365591397849462,0.0129032258064516,0.6645480715092921,0.33545192849070793,0.4527421868060589,0.5472578131939411,0.29797041573515765,0.4099135319695261,0.2921160522953163,24,6,1846,1690.0,1250101,3010858.0,0.1428571428571428
경의선책거리,2110566,2022,2,499,0.0482180293501048,0.020964360587002,0.6611651538165635,0.33883484618343646,0.48247780724194256,0.5175221927580574,0.31558355728370613,0.4051324730053448,0.2792839697109491,24,6,1846,1690.0,1320297,3010858.0,0.3684210526315789
경의선책거리,2110566,2022,3,509,0.055441478439425,0.0328542094455852,0.6946797804021425,0.30532021959785743,0.474245073362809,0.525754926637191,0.28636086844627945,0.4424524268793105,0.27118670467441003,24,6,1846,1690.0,1398311,3010858.0,0.3888888888888889
경의선책거리,2110566,2022,4,510,0.0327868852459016,0.0327868852459016,0.6910014471997746,0.30899855280022537,0.46489288631746145,0.5351071136825385,0.28888901602196165,0.39854702230024636,0.312563961677792,24,6,1846,1690.0,1414832,3010858.0,0.3125
경희대학교(경희대),2120064,2022,1,412,0.0272727272727272,0.0151515151515151,0.7843484045140282,0.21565159548597176,0.5322329163535899,0.46776708364641006,0.32885137601534176,0.3267099205052142,0.34443870347944405,16,3,761,97.0,887240,3055507.0,0.1111111111111111
경희대학교(경희대),2120064,2022,2,414,0.0545454545454545,0.0393939393939393,0.7746983419037401,0.22530165809625993,0.5353648142612584,0.46463518573874163,0.36071864352069083,0.31388153678221037,0.3253998196970988,16,3,761,97.0,1073300,3055507.0,0.2105263157894736
경희대학교(경희대),2120064,2022,3,411,0.0302114803625377,0.039274924471299,0.7897670588544886,0.2102329411455114,0.5385696344221694,0.4614303655778305,0.37691814407480967,0.3135374276831598,0.30954442824203054,16,3,761,97.0,1039644,3055507.0,0.0952380952380952
경희대학교(경희대),2120064,2022,4,413,0.0474777448071216,0.0415430267062314,0.7688994428528135,0.23110055714718641,0.5266191335263714,0.47338086647362865,0.38866977388702567,0.3035257935228964,0.30780443259007795,16,3,761,97.0,1128089,3055507.0,0.0526315789473684
광화문역,2120003,2022,1,1810,0.0165778567199526,0.0124333925399644,0.8360200925437108,0.16397990745628924,0.4849005365421423,0.5150994634578576,0.175087335770373,0.5330952192693086,0.29181744496031836,116,15,3046,44202.0,922310,5510963.0,0.0833333333333333
광화문역,2120003,2022,2,1815,0.0253687315634218,0.0182890855457227,0.8349914801561004,0.16500851984389964,0.4845747851919161,0.5154252148080839,0.16797269675583848,0.5379760036392869,0.2940512996048746,116,15,3046,44202.0,1099641,5510963.0,0.1311475409836065
광화문역,2120003,2022,3,1824,0.0258519388954171,0.0223266745005875,0.8359358895023891,0.1640641104976109,0.484685713637742,0.515314286362258,0.16685676180821396,0.5329524837128311,0.30019075447895494,116,15,3046,44202.0,1116455,5510963.0,0.081967213114754
광화문역,2120003,2022,4,1837,0.0239485981308411,0.0157710280373831,0.825850066181018,0.17414993381898208,0.4831692397444955,0.5168307602555046,0.16892997475903074,0.5207808978604817,0.3102891273804877,116,15,3046,44202.0,1140984,5510963.0,0.1666666666666666
교대역(법원.검찰청),2120173,2022,1,3917,0.0175533351336753,0.0159330272751822,0.8540105391387458,0.14598946086125422,0.5515803555145751,0.44841964448542493,0.09981741063553382,0.5180364104095576,0.38214617895490854,175,23,5253,18197.0,3712454,5037551.0,0.2093023255813953
교대역(법원.검찰청),2120173,2022,2,3931,0.0204136449100188,0.0112812248186946,0.8353252063386611,0.16467479366133886,0.5283352768314336,0.47166472316856645,0.10961222409630172,0.47470482810539183,0.41568294779830645,175,23,5253,18197.0,3992040,5037551.0,0.2282608695652173
교대역(법원.검찰청),2120173,2022,3,3916,0.019665948275862,0.0228987068965517,0.853226624154894,0.14677337584510597,0.539365888430504,0.46063411156949596,0.11508379926487008,0.4855081211796872,0.3994080795554427,175,23,5253,18197.0,3988034,5037551.0,0.2427184466019417
교대역(법원.검찰청),2120173,2022,4,3920,0.0209733799408443,0.0190911535358967,0.8418598849323995,0.15814011506760053,0.5389912997118309,0.4610087002881691,0.11950739024334449,0.4807352509155034,0.3997573588411521,175,23,5253,18197.0,4070847,5037551.0,0.2912621359223301
구로디지털단지,2120129,2022,1,1983,0.0219842164599774,0.0135287485907553,0.9273070094447668,0.07269299055523318,0.6225511600131651,0.37744883998683487,0.15697704484361422,0.47841294370891696,0.3646100114474688,76,19,8,47750.0,939782,3778166.0,0.1384615384615384
구로디지털단지,2120129,2022,2,1983,0.0225352112676056,0.0157746478873239,0.912118715460451,0.08788128453954908,0.5795965318399519,0.42040346816004814,0.1999024027066505,0.4784030131906651,0.32169458410268437,76,19,8,47750.0,1020768,3778166.0,0.2131147540983606
구로디지털단지,2120129,2022,3,1975,0.0186335403726708,0.0242800677583286,0.9116414682600694,0.08835853173993061,0.5636610911824224,0.4363389088175777,0.2515468490988014,0.45316066949084444,0.2952924814103542,76,19,8,47750.0,998409,3778166.0,0.2686567164179104
구로디지털단지,2120129,2022,4,1979,0.0293288212069937,0.0236886632825719,0.8894748843908085,0.11052511560919151,0.5485410606739046,0.4514589393260953,0.24090043373872788,0.4902419688573739,0.2688575974038982,76,19,8,47750.0,1006716,3778166.0,0.2253521126760563
구로디지털단지역,2120130,2022,1,736,0.0217054263565891,0.0108527131782945,0.7646207469923594,0.23537925300764062,0.586976753662337,0.413023246337663,0.23462950491387208,0.47170655277749457,0.2936639423086334,50,13,2067,1136.0,1232304,2616631.0,0.1904761904761904
구로디지털단지역,2120130,2022,2,737,0.0309597523219814,0.0216718266253869,0.7524300058410371,0.24756999415896289,0.5926578641959271,0.40734213580407286,0.26264084377806557,0.4956504365549185,0.2417087196670159,50,13,2067,1136.0,1340995,2616631.0,0.15
구로디지털단지역,2120130,2022,3,732,0.0342146189735614,0.0419906687402799,0.7543531469251396,0.24564685307486045,0.5880512808728486,0.4119487191271513,0.26827038654376734,0.4906184297541918,0.24111118370204093,50,13,2067,1136.0,1293580,2616631.0,0.0952380952380952
구로디지털단지역,2120130,2022,4,729,0.0249609984399376,0.0296411856474258,0.7344536719694812,0.2655463280305188,0.5871504143638697,0.4128495856361302,0.26940124774081503,0.48608727612007285,0.24451147613911214,50,13,2067,1136.0,1442010,2616631.0,0.0833333333333333
구로역,2120125,2022,1,3174,0.0051496620534277,0.0067589314451239,0.9715123559938312,0.02848764400616881,0.7383218227309308,0.2616781772690692,0.020178868978651465,0.39737631042901034,0.5824448205923383,70,20,2166,9291.0,534714,3465240.0,0.1515151515151515
구로역,2120125,2022,2,3162,0.0071059431524547,0.0061369509043927,0.9715780578485659,0.02842194215143416,0.7052287488059152,0.29477125119408476,0.020725809072760795,0.3491802973436694,0.6300938935835698,70,20,2166,9291.0,561877,3465240.0,0.3666666666666666
구로역,2120125,2022,3,3138,0.005530253741054,0.0120364346128822,0.9708798863070672,0.029120113692932787,0.7418116867929355,0.25818831320706453,0.01951015329658273,0.3413019576673071,0.6391878890361101,70,20,2166,9291.0,546641,3465240.0,0.2352941176470588
구로역,2120125,2022,4,3129,0.0062010443864229,0.0068537859007832,0.966745665669298,0.03325433433070201,0.7404098680070483,0.25959013199295167,0.02518326790383635,0.3826049905965178,0.5922117414996458,70,20,2166,9291.0,514341,3465240.0,0.3823529411764705
구역삼세무서,2120198,2022,1,1128,0.0248803827751196,0.016267942583732,0.8187367518248568,0.18126324817514314,0.6025133941680173,0.39748660583198264,0.1581545549096484,0.5169684496694827,0.32487699542086884,33,7,7376,11531.0,2094724,3332219.0,0.0983606557377049
구역삼세무서,2120198,2022,2,1137,0.0359848484848484,0.0236742424242424,0.8263532358497401,0.17364676415025992,0.6093650681545215,0.3906349318454785,0.17261314683474407,0.5529099416214036,0.2744769115438523,33,7,7376,11531.0,2074765,3332219.0,0.1612903225806451
구역삼세무서,2120198,2022,3,1129,0.0257142857142857,0.0314285714285714,0.8375746280984543,0.16242537190154577,0.6053894261748528,0.39461057382514725,0.17497687252683505,0.557254085142891,0.267769042330274,33,7,7376,11531.0,2018590,3332219.0,0.2461538461538461
구역삼세무서,2120198,2022,4,1136,0.0274881516587677,0.0208530805687203,0.828349800174149,0.1716501998258509,0.6007424986359097,0.3992575013640904,0.1700215792542199,0.5707416409510098,0.2592367797947703,33,7,7376,11531.0,1933062,3332219.0,0.208955223880597
구의역,2120056,2022,1,963,0.0185614849187935,0.0208816705336426,0.7664005544633722,0.23359944553662784,0.5866359300937228,0.4133640699062772,0.16902486317613596,0.4000618314586271,0.4309133053652369,63,11,4755,2200.0,1293409,2962833.0,0.0952380952380952
구의역,2120056,2022,2,959,0.0300925925925925,0.0243055555555555,0.7540509480416494,0.24594905195835057,0.5748363682972732,0.42516363170272675,0.1745290257678654,0.41611903722771815,0.40935193700441647,63,11,4755,2200.0,1317197,2962833.0,0.048780487804878
구의역,2120056,2022,3,955,0.019790454016298,0.0244470314318975,0.7600313643226556,0.23996863567734436,0.5620688918989354,0.43793110810106456,0.19286022823227628,0.4179361329951172,0.3892036387726065,63,11,4755,2200.0,1267109,2962833.0,0.0952380952380952
구의역,2120056,2022,4,952,0.0257009345794392,0.0303738317757009,0.746223568097651,0.25377643190234894,0.5908068883881652,0.4091931116118348,0.17646140430914453,0.4115522000511323,0.41198639563972317,63,11,4755,2200.0,1287216,2962833.0,0.073170731707317
국회의사당역(국회의사당),2120148,2022,1,1276,0.0176991150442477,0.0123893805309734,0.8650751638961106,0.13492483610388936,0.5609907130987091,0.43900928690129093,0.12734447592695838,0.5570615246138059,0.3155939994592358,70,11,2445,31135.0,415241,5019334.0,0.0952380952380952
국회의사당역(국회의사당),2120148,2022,2,1279,0.0210896309314587,0.0175746924428822,0.850344954794888,0.149655045205112,0.5660168668036115,0.4339831331963884,0.13201770622888245,0.5824234524011231,0.28555884136999443,70,11,2445,31135.0,478580,5019334.0,0.1395348837209302
국회의사당역(국회의사당),2120148,2022,3,1280,0.0245829675153643,0.0219490781387181,0.8890550805208003,0.11094491947919972,0.5879649820916557,0.4120350179083443,0.1514625876865495,0.5400798783510522,0.3084575339623983,70,11,2445,31135.0,472032,5019334.0,0.119047619047619
국회의사당역(국회의사당),2120148,2022,4,1281,0.0218340611353711,0.0209606986899563,0.8812567123600052,0.11874328763999473,0.5754967937668912,0.42450320623310883,0.15201603458374768,0.5174782644325167,0.33050570098373566,70,11,2445,31135.0,483456,5019334.0,0.1914893617021276
군자역,2120055,2022,1,1251,0.0243478260869565,0.0165217391304347,0.755088826873496,0.24491117312650398,0.5012192424148632,0.49878075758513685,0.158745921174735,0.4323379189192632,0.4089161599060018,93,16,6446,4255.0,1903976,2595603.0,0.1358024691358024
군자역,2120055,2022,2,1254,0.0252173913043478,0.0182608695652173,0.743255336678873,0.25674466332112694,0.5081419128015362,0.49185808719846374,0.1700497655644611,0.42025968795203755,0.40969054648350134,93,16,6446,4255.0,1980619,2595603.0,0.2209302325581395
군자역,2120055,2022,3,1251,0.0304612706701479,0.0339425587467362,0.7541716503312402,0.24582834966875972,0.5115122679411592,0.48848773205884083,0.1669501551203081,0.4171855287897017,0.4158643160899902,93,16,6446,4255.0,1962813,2595603.0,0.1702127659574468
군자역,2120055,2022,4,1255,0.0293609671848013,0.0215889464594127,0.7311174200081967,0.2688825799918033,0.5334637934741775,0.46653620652582245,0.17361024474619746,0.4185161142015649,0.4078736410522376,93,16,6446,4255.0,2034031,2595603.0,0.1619047619047619
길동역,2120246,2022,1,1080,0.0260688216892596,0.0166840458811261,0.7788451797571898,0.2211548202428102,0.5336249353660455,0.4663750646339545,0.1067297931074367,0.40307858774474736,0.4901916191478159,129,11,5959,3399.0,2775515,2821777.0,0.2127659574468085
길동역,2120246,2022,2,1079,0.0208333333333333,0.015625,0.769467025604576,0.23053297439542395,0.5584504896760438,0.4415495103239561,0.11284792926521446,0.4125707079568471,0.4745813627779385,129,11,5959,3399.0,2818714,2821777.0,0.2083333333333333
길동역,2120246,2022,3,1073,0.0407523510971786,0.0459770114942528,0.783502787508352,0.21649721249164797,0.5564342146061165,0.4435657853938834,0.11920945592090079,0.41358458874426535,0.46720595533483383,129,11,5959,3399.0,2813206,2821777.0,0.0888888888888888
길동역,2120246,2022,4,1058,0.020042194092827,0.0358649789029535,0.7637691496947826,0.23623085030521737,0.5522685380606632,0.4477314619393367,0.11313075036235123,0.41906117276458327,0.46780807687306547,129,11,5959,3399.0,2887282,2821777.0,0.2127659574468085
노량진역(노량진),2120153,2022,1,1472,0.0162842339008142,0.0103626943005181,0.5538282706441043,0.4461717293558957,0.6354217738583173,0.3645782261416827,0.08068196603260358,0.410049053382129,0.5092689805852675,73,23,2370,3699.0,1362253,2746389.0,0.238095238095238
노량진역(노량진),2120153,2022,2,1482,0.02939015429831,0.014695077149155,0.562977625767539,0.4370223742324611,0.6349955165845356,0.3650044834154645,0.08687048736806827,0.42623458038474665,0.4868949322471851,73,23,2370,3699.0,1338248,2746389.0,0.4285714285714285
노량진역(노량진),2120153,2022,3,1458,0.014903129657228,0.0312965722801788,0.619902654824008,0.38009734517599203,0.6159317291961,0.38406827080390005,0.08554372684361124,0.3793095327629845,0.5351467403934043,73,23,2370,3699.0,1266874,2746389.0,0.4090909090909091
노량진역(노량진),2120153,2022,4,1461,0.0244988864142538,0.0207869339272457,0.5469297216348924,0.45307027836510766,0.6327538542851331,0.3672461457148669,0.10479208147992732,0.3911921666171765,0.5040157519028963,73,23,2370,3699.0,1265944,2746389.0,0.2083333333333333
노원역,2120081,2022,1,2121,0.0197755211117049,0.0149652592196686,0.7405755834284983,0.2594244165715017,0.4513467913661761,0.5486532086338239,0.21277523939896556,0.42391934964036543,0.363305410960669,217,29,1060,1552.0,3759216,2584230.0,0.1857142857142857
노원역,2120081,2022,2,2117,0.0262032085561497,0.0235294117647058,0.729649693856444,0.2703503061435561,0.45343821928806444,0.5465617807119356,0.21378645028367688,0.43527419415248886,0.35093935556383427,217,29,1060,1552.0,3973973,2584230.0,0.2086330935251798
노원역,2120081,2022,3,2122,0.0335284725918041,0.0292708887706226,0.7450260862985931,0.2549739137014069,0.4565028424587892,0.5434971575412109,0.21819802253330683,0.4315963505095335,0.3502056269571597,217,29,1060,1552.0,3934971,2584230.0,0.2068965517241379
노원역,2120081,2022,4,2122,0.0318471337579617,0.0302547770700636,0.7216135366512075,0.27838646334879247,0.46050349923039297,0.539496500769607,0.20654666885341164,0.4360023254274681,0.35745100571912025,217,29,1060,1552.0,3877958,2584230.0,0.1986754966887417
논현역,2120185,2022,1,1531,0.0211864406779661,0.0112994350282485,0.7645492364585101,0.23545076354148986,0.4675026722012276,0.5324973277987725,0.15907945062861084,0.4742250158109199,0.36669553356046924,105,10,3768,12764.0,2481951,3209642.0,0.1627906976744186
논현역,2120185,2022,2,1541,0.0287114845938375,0.0168067226890756,0.7860564986958611,0.21394350130413883,0.5208086981399128,0.4791913018600872,0.14583271625143507,0.43504642386648873,0.4191208598820762,105,10,3768,12764.0,2596952,3209642.0,0.2048192771084337
논현역,2120185,2022,3,1545,0.0320111343075852,0.0278357689631176,0.8078057310312974,0.19219426896870265,0.4854121719858666,0.5145878280141334,0.20254416414375792,0.4809507421810417,0.31650509367520036,105,10,3768,12764.0,2634519,3209642.0,0.188235294117647
논현역,2120185,2022,4,1556,0.0248962655601659,0.0172890733056708,0.7895743997315531,0.21042560026844692,0.5020559149095448,0.49794408509045524,0.19634820339825534,0.518083286401556,0.28556851020018864,105,10,3768,12764.0,2566547,3209642.0,0.2790697674418604
당산역,2120143,2022,1,792,0.0157142857142857,0.0171428571428571,0.7652279319582693,0.23477206804173067,0.5295081004815587,0.47049189951844134,0.225814478539707,0.4817111315879198,0.29247438987237323,83,14,3447,2723.0,967748,3616807.0,0.125
당산역,2120143,2022,2,794,0.0170697012802275,0.0085348506401137,0.7663574189378297,0.23364258106217028,0.53415786518566,0.46584213481433995,0.22917098452220613,0.4831239691606916,0.28770504631710225,83,14,3447,2723.0,1025491,3616807.0,0.0
당산역,2120143,2022,3,789,0.0286532951289398,0.0343839541547277,0.7804069337762523,0.21959306622374775,0.5425623351754003,0.4574376648245997,0.23833019327106156,0.47736570902935965,0.28430409769957876,83,14,3447,2723.0,996521,3616807.0,0.0526315789473684
당산역,2120143,2022,4,788,0.0228898426323319,0.0243204577968526,0.7536835245288266,0.24631647547117347,0.5508743020901078,0.4491256979098922,0.23462986359567858,0.47517873396350857,0.2901914024408128,83,14,3447,2723.0,1019056,3616807.0,0.0
대학로(혜화역),2120012,2022,1,1190,0.0286561264822134,0.0227272727272727,0.6898858519613158,0.31011414803868415,0.46039809034894696,0.539601909651053,0.3641456222287724,0.40374186203628504,0.23211251573494254,62,13,2001,2061.0,2234741,3194971.0,0.125
대학로(혜화역),2120012,2022,2,1196,0.0305418719211822,0.0167487684729064,0.6782970399881583,0.3217029600118418,0.442434767877762,0.5575652321222381,0.3649738518638208,0.409416159644565,0.2256099884916142,62,13,2001,2061.0,2602293,3194971.0,0.1916666666666666
대학로(혜화역),2120012,2022,3,1193,0.0324165029469548,0.0353634577603143,0.6847898509634056,0.3152101490365944,0.44935562003279805,0.550644379967202,0.37078444264291793,0.40132037419825217,0.22789518315882987,62,13,2001,2061.0,2566325,3194971.0,0.2074074074074074
대학로(혜화역),2120012,2022,4,1201,0.0389483933787731,0.0292112950340798,0.6609386985440852,0.33906130145591484,0.4344716822855741,0.5655283177144259,0.3714858896648147,0.3955821877343283,0.232931922600857,62,13,2001,2061.0,2697283,3194971.0,0.1970802919708029
도화동 상점가,2130195,2022,1,588,0.0214007782101167,0.0214007782101167,0.7924141224760465,0.20758587752395355,0.6000985645964563,0.3999014354035437,0.14685918894101122,0.4925865308031072,0.3605542802558816,42,8,2281,1055.0,905152,3043734.0,0.1388888888888889
도화동 상점가,2130195,2022,2,592,0.0402298850574712,0.0306513409961685,0.7908129252645918,0.20918707473540823,0.6115179421092911,0.3884820578907089,0.15123419849265993,0.5055807746836173,0.34318502682372276,42,8,2281,1055.0,944960,3043734.0,0.1111111111111111
도화동 상점가,2130195,2022,3,596,0.030188679245283,0.0226415094339622,0.7889755811895198,0.21102441881048015,0.6096328751743748,0.39036712482562524,0.15554925099610462,0.5061721098233289,0.33827863918056644,42,8,2281,1055.0,894502,3043734.0,0.075
도화동 상점가,2130195,2022,4,596,0.0283018867924528,0.0264150943396226,0.7752073073958423,0.22479269260415766,0.6118342766341345,0.3881657233658656,0.1558502038145091,0.5077124937764,0.3364373024090908,42,8,2281,1055.0,866670,3043734.0,0.0909090909090909
둔촌역,2120245,2022,1,926,0.0141342756183745,0.0117785630153121,0.7531033299477576,0.24689667005224236,0.5251431574770292,0.4748568425229708,0.09381038086165143,0.39675483871903783,0.5094347804193108,80,7,2664,1884.0,1105332,2946954.0,0.6666666666666666
둔촌역,2120245,2022,2,922,0.0248815165876777,0.0225118483412322,0.7314844468548256,0.26851555314517445,0.5111878853907763,0.4888121146092237,0.10380204361886083,0.3807364173184769,0.5154615390626622,80,7,2664,1884.0,1083917,2946954.0,0.6666666666666666
둔촌역,2120245,2022,3,922,0.0272189349112426,0.0236686390532544,0.7536015454715025,0.2463984545284975,0.5232270030844549,0.4767729969155451,0.11236114945575992,0.39679795948656316,0.4908408910576769,80,7,2664,1884.0,1041722,2946954.0,0.5
둔촌역,2120245,2022,4,921,0.0271546635182998,0.0271546635182998,0.7360591955739033,0.26394080442609674,0.5134537113556616,0.4865462886443384,0.10604435954670892,0.40345630346843686,0.49049933698485426,80,7,2664,1884.0,1105121,2946954.0,0.1578947368421052
등촌역,2120112,2022,1,697,0.0278688524590163,0.0180327868852459,0.7345860168649678,0.2654139831350322,0.48217637368096955,0.5178236263190305,0.1370836556688943,0.47618825068031856,0.38672809365078714,46,7,4543,1633.0,1197582,2925158.0,0.2105263157894736
등촌역,2120112,2022,2,701,0.0294117647058823,0.0179738562091503,0.7302018898258803,0.26979811017411964,0.5098808878509825,0.4901191121490175,0.14066998923991056,0.4627707654241394,0.39655924533595,46,7,4543,1633.0,1209306,2925158.0,0.1
등촌역,2120112,2022,3,685,0.0268006700167504,0.0536013400335008,0.7392501343376425,0.2607498656623574,0.4950920837783819,0.5049079162216181,0.14350021568209576,0.45058712684914426,0.40591265746876,46,7,4543,1633.0,1252484,2925158.0,0.238095238095238
등촌역,2120112,2022,4,688,0.0232558139534883,0.021594684385382,0.7172658619713489,0.2827341380286511,0.5148122440878602,0.4851877559121398,0.14713039635933825,0.44261410425257736,0.4102554993880844,46,7,4543,1633.0,1373419,2925158.0,0.238095238095238
뚝섬역,2120051,2022,1,712,0.0197869101978691,0.0182648401826484,0.7995729223628361,0.20042707763716391,0.545557999049682,0.4544420009503179,0.23808460070863824,0.5036875852565689,0.2582278140347929,39,8,1959,3944.0,1401035,3051479.0,0.0
뚝섬역,2120051,2022,2,719,0.0375375375375375,0.0195195195195195,0.7648610847844199,0.23513891521558003,0.504151319209156,0.495848680790844,0.22894899922648923,0.4859309623015852,0.2851200384719256,39,8,1959,3944.0,1597745,3051479.0,0.05
뚝섬역,2120051,2022,3,732,0.0398230088495575,0.0206489675516224,0.7989309779762669,0.2010690220237331,0.4686001019595131,0.5313998980404868,0.25255094937561906,0.4620429587465289,0.28540609187785204,39,8,1959,3944.0,1556672,3051479.0,0.0476190476190476
뚝섬역,2120051,2022,4,738,0.0409356725146198,0.0350877192982456,0.7505018723133301,0.24949812768666985,0.5010264558654848,0.4989735441345153,0.26855151426846197,0.49489990376675114,0.23654858196478687,39,8,1959,3944.0,1635885,3051479.0,0.1
