조사차수,일반_대표자_성별코드,대표자연령대코드,일반_합계종사자수,일반_합계_남자종사자수,일반_합계_여자종사자수,일반_대표자종사자수,일반_대표자_남자종사자수,일반_대표자_여자종사자수,일반_근로계약기간_1년이상_종사자수,일반_근로계약기간_1년이상_남자종사자수,일반_근로계약기간_1년이상_여자종사자수,일반_근로계약기간_3개월이상1년미만_종사자수,일반_근로계약기간_3개월이상1년미만_남자종사자수,일반_근로계약기간_3개월이상1년미만_여자종사자수,일반_근로계약기간_3개월미만_종사자수,일반_근로계약기간_3개월미만_남자종사자수,일반_근로계약기간_3개월미만_여자종사자수,일반_무급가족종사자수,일반_무급가족_남자종사자수,일반_무급가족_여자종사자수,일반_기타근로자종사자수,일반_기타근로자_남자종사자수,일반_기타근로자_여자종사자수,일반_사업자형태코드,산업중분류코드,일반_프랜차이즈가맹점여부,일반_창업형태코드,일반_창업인수승계_연도,일반_창업인수승계_월,일반_사업장이전_경험여부,일반_사업장이전_사유코드,일반_현사업체_직전종사상지위항목코드,일반_창업횟수,창업_동기코드,창업_준비기간_창업_준비기간_년수,창업_준비기간_창업_준비기간_월수,창업_준비활동중요성_사업계획서작성코드,창업_준비활동중요성_시장조사코드,창업_준비활동중요성_동종업종종사경험코드,창업_준비활동중요성_창업교육코드,창업_준비활동_사업계획서작성여부,창업_준비활동_시장조사여부,창업_준비활동_동종업종종사경험여부,창업_준비활동_창업교육여부,창업_어려움정도_입지선정코드,창업_어려움정도_업종선택코드,창업_어려움정도_자금조달코드,창업_어려움정도_기술확보코드,창업_어려움정도_인력확보코드,창업_어려움정도_행정절차코드,창업_어려움정도_경영방법코드,창업_비용_총창업비용,창업_비용_본인부담금액,경영_영업기간_하루평균시간수,경영_영업기간_월평균일수,경영_영업기간_년간월수,경영_고객결재방법_현금비율,경영_고객결재방법_카드비율,경영_고객결재방법_간편결제비율,경영_고객결재방법_어음비율,경영_고객결재방법_기타비율,경영_고객결재방법_합계비율,경영_점유형태코드,경영_점유형태_임차형태코드,경영_점유형태_보증금액,경영_점유형태_월세금액,경영_점유형태_일정비율지급금액,경영_운영활동코드1,경영_운영활동코드2,경영_운영활동코드3,경영_운영활동코드4,경영_운영활동코드5,경영_운영활동_디지털대응1코드,경영_운영활동_디지털대응2코드,경영_운영활동_디지털대응3코드,경영_운영활동_디지털대응4코드,경영_운영활동_디지털대응5코드,경영_운영활동_디지털대응6코드,경영_단체활동여부,경영_매출금액,경영_영업비용,경영_영업비용_매출원가,경영_영업비용_급여총액,경영_영업비용_임차료,경영_영업비용_기타금액,경영_영업이익,경영_전자상거래_매출실적여부,경영_전자상거래_매출비율,경영_부채여부,경영_부채금액,경영_애로사항1코드,경영_애로사항2코드,정부지원정책_지원경험코드,정부지원정책_추진정책1코드,정부지원정책_추진정책2코드,코로나19_지원정책1코드,코로나19_지원정책2코드,사업전환_운영계획코드,사업전환_운영계획_소유권승계계획여부,사업전환_노후준비1해당여부,사업전환_노후준비2해당여부,사업전환_노후준비3해당여부,사업전환_노후준비4해당여부,사업전환_노후준비5해당여부,사업체수가중값,종사자수가중값,매출금액가중값,행정구역시도코드,기준연도
5,1,40,1,1.0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,27,2,1,2015,7,1,4.0,3,1,1.0,2.0,0.0,1.0,3.0,5.0,1.0,2.0,1.0,1.0,2.0,5.0,1.0,5.0,2.0,1.0,3.0,1.0,300.0,250.0,12,22,12,100.0,0.0,0.0,0.0,0.0,100,2,1.0,1500.0,124.0,0.0,6.0,,,,,,,,,,,2,200,176,80.0,76.0,15.0,5.0,24,2,0.0,1,81.0,2.0,4.0,1,1.0,3.0,1.0,2.0,1,2.0,3.0,,,,,38.85,30.9259259259,41.8468431772,11,2021
5,1,40,1,1.0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,28,2,1,2019,1,2,0.0,3,1,2.0,1.0,0.0,5.0,5.0,5.0,3.0,1.0,1.0,2.0,1.0,4.0,3.0,5.0,3.0,5.0,5.0,4.0,150.0,150.0,9,20,12,0.0,100.0,0.0,0.0,0.0,100,2,1.0,300.0,50.0,0.0,1.0,2.0,3.0,4.0,,3.0,5.0,,,,,2,92,57,9.0,0.0,6.0,42.0,35,1,100.0,1,25.0,3.0,,3,1.0,3.0,1.0,2.0,1,2.0,1.0,3.0,4.0,,,36.7058823529,35.8421052632,30.0500639503,11,2021
5,1,40,1,1.0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,29,2,1,2016,3,2,0.0,3,1,2.0,0.0,6.0,4.0,4.0,4.0,4.0,1.0,1.0,1.0,2.0,2.0,2.0,5.0,4.0,4.0,4.0,4.0,200.0,100.0,8,10,12,0.0,0.0,0.0,0.0,100.0,100,2,1.0,220.0,30.0,0.0,1.0,,,,,,,,,,,2,22,22,7.0,10.0,4.0,1.0,0,2,0.0,1,600.0,1.0,6.0,1,1.0,3.0,2.0,,2,,6.0,,,,,51.7222222222,47.756097561,80.2062419562,11,2021
5,1,40,1,1.0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,30,2,1,2018,2,2,0.0,3,1,2.0,0.0,8.0,5.0,5.0,4.0,5.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,2.0,1.0,3.0,3.0,25.0,25.0,8,22,12,100.0,0.0,0.0,0.0,0.0,100,2,1.0,500.0,40.0,0.0,6.0,,,,,,,,,,,2,130,75,46.0,0.0,5.0,24.0,55,2,0.0,1,57.0,2.0,3.0,1,4.0,5.0,2.0,6.0,1,2.0,1.0,,,,,3.0689655172,2.8108108108,3.291575321,11,2021
5,1,40,1,1.0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,30,2,1,2020,3,2,0.0,3,1,2.0,0.0,6.0,5.0,5.0,5.0,5.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,3.0,2.0,2.0,3.0,50.0,50.0,8,24,12,0.0,0.0,0.0,0.0,100.0,100,2,1.0,200.0,20.0,0.0,6.0,,,,,,,,,,,2,150,145,75.0,65.0,2.0,3.0,5,2,0.0,1,676.0,1.0,2.0,2,5.0,6.0,2.0,7.0,1,2.0,6.0,,,,,3.0689655172,2.8108108108,3.291575321,11,2021
5,1,40,1,1.0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,32,2,1,2010,1,2,0.0,3,1,2.192005710206995,0.7723054960742327,2.8344039971448964,3.4518201284796577,3.857244825124911,4.003568879371877,2.9771591720199857,1.4789436117059245,1.3276231263383298,1.3261955745895788,1.7401855817273375,2.780870806566738,2.59243397573162,3.486081370449679,2.9714489650249822,2.9528907922912206,2.678800856531049,2.960028551034975,80.85938615274803,66.39471805852962,12,27,12,100.0,0.0,0.0,0.0,0.0,100,2,2.0,0.0,30.0,0.0,1.0,2.0,,,,,,,,,,2,100,91,77.0,10.0,4.0,0.0,9,2,0.0,1,100.0,2.0,6.0,1,1.0,4.0,1.0,2.0,1,2.0,6.0,,,,,19.1875,16.8048780488,16.2949021932,11,2021
5,1,40,1,1.0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,33,2,1,2010,6,2,0.0,3,1,2.192005710206995,0.7723054960742327,2.8344039971448964,3.4518201284796577,3.857244825124911,4.003568879371877,2.9771591720199857,1.4789436117059245,1.3276231263383298,1.3261955745895788,1.7401855817273375,2.780870806566738,2.59243397573162,3.486081370449679,2.9714489650249822,2.9528907922912206,2.678800856531049,2.960028551034975,80.85938615274803,66.39471805852962,10,20,12,100.0,0.0,0.0,0.0,0.0,100,2,2.0,0.0,44.0,0.0,6.0,,,,,,,,,,,2,380,281,230.0,0.0,6.0,45.0,99,2,0.0,1,235.0,2.0,4.0,1,4.0,5.0,2.0,6.0,1,2.0,1.0,2.0,,,,71.2741935484,59.1686746988,55.0615789474,11,2021
5,1,40,1,1.0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,33,2,1,2020,3,2,0.0,3,1,2.0,1.0,0.0,5.0,5.0,5.0,5.0,1.0,1.0,1.0,1.0,3.0,4.0,4.0,4.0,4.0,5.0,4.0,59.0,9.0,8,22,12,100.0,0.0,0.0,0.0,0.0,100,2,1.0,1000.0,100.0,0.0,1.0,,,,,,,,,,,2,12,26,0.0,0.0,12.0,14.0,-14,2,0.0,1,31.0,2.0,,1,1.0,,1.0,2.0,1,2.0,1.0,,,,,71.2741935484,59.1686746988,55.0615789474,11,2021
5,1,40,1,1.0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,41,2,1,2011,9,2,0.0,4,1,2.192005710206995,0.7723054960742327,2.8344039971448964,3.4518201284796577,3.857244825124911,4.003568879371877,2.9771591720199857,1.4789436117059245,1.3276231263383298,1.3261955745895788,1.7401855817273375,2.780870806566738,2.59243397573162,3.486081370449679,2.9714489650249822,2.9528907922912206,2.678800856531049,2.960028551034975,80.85938615274803,66.39471805852962,10,25,12,90.0,10.0,0.0,0.0,0.0,100,2,1.0,500.0,85.0,0.0,2.0,,,,,,,,,,,2,40,36,5.0,0.0,10.0,21.0,4,2,0.0,2,0.0,2.0,7.0,2,2.0,6.0,2.0,6.0,2,,4.0,,,,,33.6666666667,31.9024390244,60.765615337,11,2021
5,1,40,1,1.0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,41,2,1,2019,4,2,0.0,3,1,2.0,1.0,0.0,4.0,5.0,4.0,3.0,1.0,1.0,1.0,2.0,4.0,2.0,2.0,3.0,3.0,4.0,4.0,50.0,50.0,8,20,12,100.0,0.0,0.0,0.0,0.0,100,2,1.0,1300.0,66.0,0.0,6.0,,,,,,,,,,,2,130,23,0.0,0.0,8.0,15.0,107,2,0.0,1,101.0,1.0,2.0,1,1.0,3.0,1.0,6.0,1,2.0,1.0,,,,,33.6666666667,31.9024390244,60.765615337,11,2021
5,1,40,1,1.0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,45,2,1,2017,4,1,2.0,3,1,3.0,2.0,0.0,4.0,5.0,4.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,5.0,4.0,3.0,3.0,4.0,450.0,400.0,6,25,11,100.0,0.0,0.0,0.0,0.0,100,2,1.0,1000.0,60.0,0.0,1.0,2.0,4.0,,,1.0,,,,,,2,22,22,11.0,0.0,8.0,3.0,0,1,100.0,1,1.0,3.0,8.0,1,1.0,8.0,1.0,2.0,1,2.0,1.0,2.0,,,,108.5,110.76,74.1272461651,11,2021
5,1,40,1,1.0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,46,2,1,2006,3,1,3.0,3,1,2.192005710206995,0.7723054960742327,2.8344039971448964,3.4518201284796577,3.857244825124911,4.003568879371877,2.9771591720199857,1.4789436117059245,1.3276231263383298,1.3261955745895788,1.7401855817273375,2.780870806566738,2.59243397573162,3.486081370449679,2.9714489650249822,2.9528907922912206,2.678800856531049,2.960028551034975,80.85938615274803,66.39471805852962,8,22,12,10.0,0.0,0.0,0.0,90.0,100,2,2.0,0.0,15.0,0.0,6.0,,,,,,,,,,,2,10,6,0.0,0.0,2.0,4.0,4,2,0.0,2,0.0,8.0,,1,1.0,,3.0,,1,2.0,1.0,,,,,832.5789473684,788.4137931034,803.0425694233,11,2021
5,1,40,1,1.0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,46,2,1,2013,8,2,0.0,3,1,2.192005710206995,0.7723054960742327,2.8344039971448964,3.4518201284796577,3.857244825124911,4.003568879371877,2.9771591720199857,1.4789436117059245,1.3276231263383298,1.3261955745895788,1.7401855817273375,2.780870806566738,2.59243397573162,3.486081370449679,2.9714489650249822,2.9528907922912206,2.678800856531049,2.960028551034975,80.85938615274803,66.39471805852962,8,24,12,100.0,0.0,0.0,0.0,0.0,100,2,2.0,0.0,30.0,0.0,2.0,,,,,,,,,,,2,130,70,42.0,0.0,4.0,24.0,60,2,0.0,1,21.0,2.0,8.0,2,1.0,3.0,1.0,2.0,1,2.0,1.0,,,,,832.5789473684,788.4137931034,803.0425694233,11,2021
5,1,40,1,1.0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,46,2,1,2014,10,1,4.0,3,1,2.192005710206995,0.7723054960742327,2.8344039971448964,3.4518201284796577,3.857244825124911,4.003568879371877,2.9771591720199857,1.4789436117059245,1.3276231263383298,1.3261955745895788,1.7401855817273375,2.780870806566738,2.59243397573162,3.486081370449679,2.9714489650249822,2.9528907922912206,2.678800856531049,2.960028551034975,80.85938615274803,66.39471805852962,8,22,12,50.0,50.0,0.0,0.0,0.0,100,2,1.0,3000.0,150.0,0.0,6.0,,,,,,,,,,,2,390,333,273.0,0.0,18.0,42.0,57,2,0.0,1,275.0,3.0,5.0,1,1.0,3.0,4.0,5.0,1,1.0,1.0,4.0,,,,832.5789473684,788.4137931034,803.0425694233,11,2021
5,1,40,1,1.0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,46,2,1,2015,6,2,0.0,3,1,2.0,0.0,3.0,3.0,4.0,4.0,3.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,21.0,21.0,8,24,12,100.0,0.0,0.0,0.0,0.0,100,2,5.0,0.0,0.0,0.0,2.0,,,,,,,,,,,2,3126,3141,2946.0,47.0,17.0,131.0,-15,2,0.0,1,485.0,2.0,3.0,3,1.0,,1.0,,1,2.0,1.0,,,,,832.5789473684,788.4137931034,803.0425694233,11,2021
5,1,40,1,1.0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,46,2,2,2017,1,2,0.0,4,1,2.192005710206995,0.7723054960742327,2.8344039971448964,3.4518201284796577,3.857244825124911,4.003568879371877,2.9771591720199857,1.4789436117059245,1.3276231263383298,1.3261955745895788,1.7401855817273375,2.780870806566738,2.59243397573162,3.486081370449679,2.9714489650249822,2.9528907922912206,2.678800856531049,2.960028551034975,80.85938615274803,66.39471805852962,10,30,12,100.0,0.0,0.0,0.0,0.0,100,2,2.0,0.0,60.0,0.0,6.0,,,,,,,,,,,2,60,43,36.0,0.0,7.0,0.0,17,1,100.0,1,96.0,2.0,3.0,1,1.0,5.0,1.0,6.0,1,2.0,1.0,2.0,,,,832.5789473684,788.4137931034,803.0425694233,11,2021
5,1,40,1,1.0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,46,2,2,2017,2,1,4.0,3,1,2.192005710206995,0.7723054960742327,2.8344039971448964,3.4518201284796577,3.857244825124911,4.003568879371877,2.9771591720199857,1.4789436117059245,1.3276231263383298,1.3261955745895788,1.7401855817273375,2.780870806566738,2.59243397573162,3.486081370449679,2.9714489650249822,2.9528907922912206,2.678800856531049,2.960028551034975,80.85938615274803,66.39471805852962,10,20,12,100.0,0.0,0.0,0.0,0.0,100,2,1.0,300.0,33.0,0.0,2.0,3.0,,,,,,,,,,1,47,65,0.0,0.0,20.0,45.0,-18,2,0.0,1,133.0,5.0,3.0,1,3.0,7.0,6.0,7.0,1,1.0,1.0,,,,,832.5789473684,788.4137931034,803.0425694233,11,2021
5,1,40,1,1.0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,47,2,1,2019,5,2,0.0,3,1,3.0,0.0,3.0,4.0,3.0,3.0,3.0,1.0,2.0,2.0,2.0,5.0,4.0,3.0,2.0,2.0,2.0,2.0,25.0,25.0,8,22,12,0.0,100.0,0.0,0.0,0.0,100,2,1.0,160.0,10.0,0.0,6.0,,,,,,,,,,,2,2,2,0.0,0.0,2.0,0.0,0,2,0.0,2,0.0,2.0,,1,3.0,,7.0,,2,,6.0,,,,,886.7884615385,711.3962264151,578.4623965296,11,2021
5,1,40,1,1.0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,47,2,1,2020,7,2,0.0,3,1,2.0,1.0,0.0,2.0,4.0,4.0,2.0,2.0,1.0,2.0,2.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,100.0,100.0,8,20,12,0.0,80.0,20.0,0.0,0.0,100,2,1.0,500.0,40.0,0.0,6.0,,,,,,,,,,,2,10,10,4.0,0.0,5.0,1.0,0,2,0.0,1,52.0,2.0,,1,1.0,6.0,1.0,2.0,1,2.0,2.0,3.0,4.0,,,886.7884615385,711.3962264151,578.4623965296,11,2021
5,1,40,1,1.0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,58,2,1,2011,12,1,4.0,3,1,2.192005710206995,0.7723054960742327,2.8344039971448964,3.4518201284796577,3.857244825124911,4.003568879371877,2.9771591720199857,1.4789436117059245,1.3276231263383298,1.3261955745895788,1.7401855817273375,2.780870806566738,2.59243397573162,3.486081370449679,2.9714489650249822,2.9528907922912206,2.678800856531049,2.960028551034975,80.85938615274803,66.39471805852962,9,22,12,100.0,0.0,0.0,0.0,0.0,100,2,6.0,0.0,0.0,0.0,2.0,1.0,,,,,,,,,,2,16,17,0.0,1.0,1.0,15.0,-1,2,0.0,1,261.0,8.0,1.0,1,5.0,6.0,6.0,4.0,3,,5.0,,,,,107.5157894737,97.1944444444,43.3498138958,11,2021
5,1,40,1,1.0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,58,2,1,2013,5,2,0.0,3,1,2.192005710206995,0.7723054960742327,2.8344039971448964,3.4518201284796577,3.857244825124911,4.003568879371877,2.9771591720199857,1.4789436117059245,1.3276231263383298,1.3261955745895788,1.7401855817273375,2.780870806566738,2.59243397573162,3.486081370449679,2.9714489650249822,2.9528907922912206,2.678800856531049,2.960028551034975,80.85938615274803,66.39471805852962,8,20,12,50.0,50.0,0.0,0.0,0.0,100,2,1.0,1000.0,50.0,0.0,2.0,,,,,,,,,,,2,104,90,0.0,0.0,20.0,70.0,14,2,0.0,2,0.0,2.0,,1,1.0,3.0,1.0,7.0,1,2.0,1.0,3.0,,,,107.5157894737,97.1944444444,43.3498138958,11,2021
5,1,40,1,1.0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,58,2,1,2014,10,1,4.0,3,1,2.192005710206995,0.7723054960742327,2.8344039971448964,3.4518201284796577,3.857244825124911,4.003568879371877,2.9771591720199857,1.4789436117059245,1.3276231263383298,1.3261955745895788,1.7401855817273375,2.780870806566738,2.59243397573162,3.486081370449679,2.9714489650249822,2.9528907922912206,2.678800856531049,2.960028551034975,80.85938615274803,66.39471805852962,8,20,12,20.0,80.0,0.0,0.0,0.0,100,2,1.0,500.0,20.0,0.0,1.0,4.0,,,,1.0,,,,,,2,67,53,0.0,1.0,13.0,39.0,14,2,0.0,1,739.0,1.0,2.0,3,1.0,3.0,2.0,5.0,1,1.0,6.0,,,,,107.5157894737,97.1944444444,43.3498138958,11,2021
5,1,40,1,1.0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,58,2,1,2015,11,1,1.0,3,1,3.0,2.0,0.0,3.0,5.0,5.0,4.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,4.0,2.0,2.0,50.0,50.0,8,20,12,50.0,50.0,0.0,0.0,0.0,100,2,1.0,2000.0,140.0,0.0,4.0,,,,,2.0,,,,,,2,75,36,10.0,0.0,17.0,9.0,39,2,0.0,1,197.0,2.0,3.0,1,5.0,6.0,1.0,7.0,1,2.0,1.0,2.0,3.0,4.0,,107.5157894737,97.1944444444,43.3498138958,11,2021
5,1,40,1,1.0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,58,2,1,2015,8,2,0.0,3,1,2.0,0.0,6.0,3.0,3.0,5.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,5.0,5.0,8,20,12,100.0,0.0,0.0,0.0,0.0,100,2,1.0,500.0,60.0,0.0,6.0,,,,,,,,,,,2,2,8,0.0,0.0,7.0,1.0,-6,2,0.0,1,30.0,2.0,,1,1.0,,1.0,,1,2.0,6.0,,,,,107.5157894737,97.1944444444,43.3498138958,11,2021
5,1,40,1,1.0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,58,2,1,2016,2,1,1.0,3,1,2.0,0.0,6.0,2.0,4.0,5.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,3.0,4.0,2.0,1.0,3.0,33.0,23.0,6,15,12,100.0,0.0,0.0,0.0,0.0,100,2,1.0,1171.0,117.0,0.0,6.0,,,,,,,,,,,2,1143,1051,0.0,35.0,14.0,1002.0,92,2,0.0,1,143.0,2.0,,2,1.0,3.0,4.0,5.0,1,2.0,1.0,3.0,,,,107.5157894737,97.1944444444,43.3498138958,11,2021
5,1,40,1,1.0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,58,2,1,2017,6,1,6.0,3,1,2.0,0.0,4.0,3.0,3.0,4.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0,2.0,30.0,30.0,8,22,12,100.0,0.0,0.0,0.0,0.0,100,2,5.0,0.0,0.0,0.0,6.0,,,,,,,,,,,2,18,32,0.0,0.0,0.0,32.0,-14,2,0.0,1,99.0,7.0,,2,6.0,,1.0,2.0,1,2.0,1.0,2.0,3.0,4.0,,107.5157894737,97.1944444444,43.3498138958,11,2021
5,1,40,1,1.0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,58,2,1,2018,7,2,0.0,3,1,2.0,0.0,6.0,4.0,3.0,4.0,3.0,1.0,2.0,1.0,2.0,4.0,3.0,5.0,3.0,3.0,2.0,2.0,20.0,15.0,8,20,12,50.0,50.0,0.0,0.0,0.0,100,2,1.0,1500.0,110.0,0.0,6.0,,,,,,,,,,,2,2014,2115,1574.0,288.0,26.0,227.0,-101,2,0.0,1,320.0,5.0,8.0,2,1.0,3.0,7.0,,1,1.0,1.0,,,,,107.5157894737,97.1944444444,43.3498138958,11,2021
5,1,40,1,1.0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,58,2,1,2019,11,1,4.0,3,1,2.0,0.0,6.0,2.0,5.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,150.0,100.0,12,25,12,0.0,0.0,0.0,0.0,100.0,100,2,2.0,0.0,10.0,0.0,1.0,2.0,,,,,,,,,,2,188,99,0.0,0.0,1.0,98.0,89,2,0.0,1,644.0,1.0,2.0,2,1.0,3.0,1.0,2.0,1,2.0,3.0,,,,,107.5157894737,97.1944444444,43.3498138958,11,2021
5,1,40,1,1.0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,58,2,1,2019,7,2,0.0,3,1,2.0,0.0,1.0,4.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,21.0,10.0,8,22,7,100.0,0.0,0.0,0.0,0.0,100,2,5.0,0.0,0.0,0.0,6.0,,,,,,,,,,,2,1,1,1.0,0.0,0.0,0.0,0,2,0.0,2,0.0,9.0,,2,4.0,6.0,2.0,6.0,1,2.0,1.0,,,,,107.5157894737,97.1944444444,43.3498138958,11,2021
5,1,40,1,1.0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,58,2,1,2020,7,2,0.0,3,1,2.0,1.0,0.0,1.0,1.0,5.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,40.0,40.0,9,22,12,100.0,0.0,0.0,0.0,0.0,100,2,1.0,200.0,40.0,0.0,6.0,,,,,,,,,,,2,511,434,217.0,40.0,5.0,172.0,77,2,0.0,2,0.0,2.0,,3,1.0,3.0,1.0,2.0,1,2.0,1.0,3.0,,,,107.5157894737,97.1944444444,43.3498138958,11,2021
5,1,40,1,1.0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,58,2,2,2021,3,2,0.0,3,1,2.192005710206995,0.7723054960742327,2.8344039971448964,3.4518201284796577,3.857244825124911,4.003568879371877,2.9771591720199857,1.4789436117059245,1.3276231263383298,1.3261955745895788,1.7401855817273375,2.780870806566738,2.59243397573162,3.486081370449679,2.9714489650249822,2.9528907922912206,2.678800856531049,2.960028551034975,80.85938615274803,66.39471805852962,9,22,9,100.0,0.0,0.0,0.0,0.0,100,1,0.0,0.0,0.0,0.0,2.0,3.0,,,,,,,,,,2,222,202,0.0,97.0,0.0,105.0,20,2,0.0,1,159.0,4.0,7.0,1,2.0,,6.0,,1,2.0,1.0,,,,,107.5157894737,97.1944444444,43.3498138958,11,2021
5,1,40,1,1.0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,62,2,1,1999,5,2,0.0,3,1,2.192005710206995,0.7723054960742327,2.8344039971448964,3.4518201284796577,3.857244825124911,4.003568879371877,2.9771591720199857,1.4789436117059245,1.3276231263383298,1.3261955745895788,1.7401855817273375,2.780870806566738,2.59243397573162,3.486081370449679,2.9714489650249822,2.9528907922912206,2.678800856531049,2.960028551034975,80.85938615274803,66.39471805852962,8,22,12,100.0,0.0,0.0,0.0,0.0,100,2,5.0,0.0,0.0,0.0,6.0,,,,,,,,,,,2,30,40,0.0,0.0,0.0,40.0,-10,2,0.0,1,136.0,1.0,,1,1.0,3.0,6.0,,1,1.0,1.0,,,,,46.7093023256,41.23,35.9241667634,11,2021
